iter	RMSE
2902	0.01258431159
2903	0.012572387
2904	0.0125566834
2905	0.01255173518
2906	0.01254639874
2907	0.01253637818
2908	0.01253188313
2909	0.01252195571
2910	0.01251861995
2911	0.01250671296
2912	0.01249595968
2913	0.01247844511
2914	0.01247819562
2915	0.01246399138
2916	0.01245763673
2917	0.01244306321
2918	0.01243457918
2919	0.01242989748
2920	0.01242040079
2921	0.01241457719
2922	0.01240823114
2923	0.01240062838
2924	0.01238616928
2925	0.01237675337
2926	0.01237613508
2927	0.0123757589
2928	0.01237228914
2929	0.01236401724
2930	0.01235649904
2931	0.01234601859
2932	0.01233693313
2933	0.01232836035
2934	0.0123231741
2935	0.01232260063
2936	0.01231342125
2937	0.01231007184
2938	0.01229887503
2939	0.01228774822
2940	0.01228731121
2941	0.01228115876
2942	0.01227046074
2943	0.01226597638
2944	0.01225945652
2945	0.0122590995
2946	0.01224676691
2947	0.01224434965
2948	0.0122340443
2949	0.01221890553
2950	0.01221512189
2951	0.01220445452
2952	0.01220074068
2953	0.01220016429
2954	0.01219014143
2955	0.01218978913
2956	0.01217803122
2957	0.01216707579
2958	0.01214860831
2959	0.01213194593
2960	0.0121314605
2961	0.01212249454
2962	0.0121081807
2963	0.0120999602
2964	0.01208876231
2965	0.01208841524
2966	0.01208014531
2967	0.01206718404
2968	0.01205153769
2969	0.01205118484
2970	0.01204783168
2971	0.01204131686
2972	0.01203115195
2973	0.01201990242
2974	0.01201606476
2975	0.01200413627
2976	0.01199754825
2977	0.01199133071
2978	0.01198269647
2979	0.0119753654
2980	0.01197111667
2981	0.01196362264
2982	0.01195391601
2983	0.0119436716
2984	0.01193330431
2985	0.01192174911
2986	0.01191376711
2987	0.01190559894
2988	0.01189802446
2989	0.011890695
2990	0.01187456554
2991	0.01186624998
2992	0.01185396926
2993	0.01184221319
2994	0.01183115432
2995	0.01182236822
2996	0.0118218978
2997	0.01180937398
2998	0.01180519021
2999	0.01179759447
3363
